0.0|0.0|0.0|0.0|0.0|0.0|1.0|
0.0|0.0|0.0|0.0|0.0|0.0|1.0|
7.998423179904679e-05|0.0|0.0|0.0|0.0|0.0|1.0|
0.0007467850081017299|2.046417770766527e-09|0.0|0.0|0.0|3.0690092805590133e-06|0.9999999999952905|
0.0019006019123499075|1.62739101292772e-08|0.0|0.0|0.0|9.261796677689478e-06|0.9999999999571095|
0.0036898283835995562|6.659905854968743e-08|0.0|0.0|0.0|1.8864966039917617e-05|0.9999999998220566|
0.006027382938737129|1.5479483319501883e-07|0.0|0.0|0.0|1.8864966039917617e-05|0.9999999998220566|
0.008652714523571933|2.538484156307589e-07|0.0|0.0|0.0|1.8864966039917617e-05|0.9999999998220566|
0.011323449637682928|3.5461507014318975e-07|0.0|0.0|0.0|1.8864966039917617e-05|0.9999999998220566|
0.015032414353362644|5.893961205188378e-07|0.0|0.0|0.0|4.443600013296852e-05|0.999999999012721|
0.019680477682224265|1.2172365571384436e-06|0.0|0.0|0.0|9.063970510922385e-05|0.9999999958922219|
0.025185083629347634|2.6770348501310186e-06|0.0|0.0|0.0|0.00017455607225078362|0.9999999847650887|
0.03168118065066269|5.778982676726557e-06|0.0|0.0|0.0|0.00030295335299191636|0.9999999541096319|
0.038649352237996266|1.1070077089102638e-05|0.0|0.0|0.0|0.0004563696898586382|0.9999998958633477|
0.04620613831450143|1.9608451351780416e-05|0.0|0.0|0.0|0.0006735246909237692|0.9999997731822197|
0.05428793456134838|3.2711051784306524e-05|0.0|0.0|0.0|0.0009477222440893343|0.9999995509111732|
0.06255001960023975|5.083863873838879e-05|0.0|0.0|0.0|0.0012463430484331841|0.9999992233142012|
0.07064922005401301|7.359161966037063e-05|0.0|0.0|0.0|0.001562935895687463|0.9999987786149471|
0.07868912538830063|0.0001013451816808337|0.0|0.0|0.0|0.0018890248526459879|0.9999982157909614|
0.08662876371059972|0.00013399095867698758|0.0|0.0|0.0|0.0022226951334833748|0.9999975298101209|
0.09445327306107412|0.00017148168664486108|0.0|0.0|0.0|0.002568711326098818|0.9999967008556194|
0.10211069143684373|0.0002136285211416814|0.0|0.0|0.0|0.002935278781537647|0.9999956920599582|
0.10985963873958801|0.00026208174383982936|0.0|0.0|0.0|0.0033175075028942414|0.999994497056843|
0.11751179190053267|0.0003160405128131135|0.0|0.0|0.0|0.0037338100258003304|0.9999930293070504|
0.1252727927540794|0.0003776658481108296|0.0|0.0|0.0|0.00420638708951341|0.9999911531146929|
0.13312122047020686|0.00044775477605868457|0.0|0.0|0.0|0.004723660065917772|0.9999888434555566|
0.14097458598796575|0.0005264551959275735|0.0|0.0|0.0|0.005297196958272652|0.9999859697537687|
