position.x|position.y|position.z|orientation.x|orientation.y|orientation.z|orientation.w
3.802456459692315|-0.10938015023398179|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
3.8248857732076913|-0.11107396555474994|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
3.847099218907706|-0.11275147898501761|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
3.869571141333611|-0.11444851204249178|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
3.891918046060744|-0.11613610402218504|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
3.9143928021662946|-0.11783335107328179|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
3.9367031675392186|-0.11951818367659071|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
3.9592155352909084|-0.12121827108133547|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
3.9815672449601744|-0.12290622592030885|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.004173766645408|-0.12461342363518606|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.026389991488649|-0.12629114694059568|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.048969853173249|-0.12799633134742108|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.071622284330615|-0.12970699605058794|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.094186451458408|-0.1314109952369738|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.1164979955068|-0.13309591685141314|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.139045933482204|-0.13479869044581066|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.16116477154334|-0.13646905930305625|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.183639575025253|-0.1381663099319214|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.2060098312951295|-0.1398556653717731|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.228501353279899|-0.141554178547359|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.2510872319353545|-0.1432598173433678|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.273495504299593|-0.14495204367995929|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.296149572652562|-0.1466628320207459|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.318471578601722|-0.148348543696274|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.340684681705119|-0.15002603125435673|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.362903497920188|-0.15170395025480185|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.385504458362107|-0.1534107279960968|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.407741286079318|-0.1550900071878919|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.430054491534545|-0.15677505426834104|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.452596099077821|-0.15847734980160721|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.475190686901298|-0.1601836462959515|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.497553534868155|-0.16187244227610395|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.5203180791039985|-0.16359157352684794|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.542877083841303|-0.165295182860193|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.565588436697515|-0.16701029720806682|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.5878842067842145|-0.16869402760557828|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.61054643126265|-0.17040543188007287|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.6330116058430715|-0.17210195535422682|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.655578488569186|-0.17380615961697682|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.6780241965237925|-0.175501213011856|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.7005073315092885|-0.17719909281862006|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.72250395348686|-0.17886023217026142|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.744833617969916|-0.18054652220241324|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.767358964638871|-0.18224758974811892|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.789726760440652|-0.1839367593785167|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.812427577170026|-0.18565107805990627|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.834790377643107|-0.1873398704534214|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.857270453539853|-0.18903751924413442|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.879459151138877|-0.1907131637490515|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.901855674016754|-0.1924045027887626|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.924213584519555|-0.1940929259018485|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.946797188714836|-0.19579839293532922|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.96908669678885|-0.19748165043860857|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
4.991378904872146|-0.19916511184099941|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.013558140868646|-0.20084004182528217|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.03555252507314|-0.2025010121849337|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.056802128834448|-0.20410573826745507|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.077932404318269|-0.20570145292550746|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.098366614487021|-0.2072446021720431|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.11835039616873|-0.20875373599177016|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.138177488733781|-0.21025103697380418|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.157286397491962|-0.2116941022016172|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.175888952142522|-0.21309892861553711|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.19415621915295|-0.21447843480103343|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.210735114406132|-0.21573043864689556|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.2263873967562695|-0.2169124666047057|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.241589151476277|-0.2180604716486244|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.2558356414333405|-0.21913633707535338|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.268828453043409|-0.22011752730883502|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.281541580876717|-0.22107759640252952|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.293123644446976|-0.22195224986475068|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.304005981397656|-0.22277406142131514|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.314562723527686|-0.22357128473111612|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.323939047879067|-0.2242793653341191|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.33229540149477|-0.22491041985883187|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.340017392277131|-0.22549356861570657|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.346932143746394|-0.22601575633089901|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.353064725501479|-0.2264788762086195|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.358731052928858|-0.2269067855248052|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.363563353764262|-0.2272717108794729|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.367545536982659|-0.2275724371117223|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.371096773446942|-0.2278406191373027|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.373699471642572|-0.22803716951661102|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375380529234546|-0.22816411950562376|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.3765441485209156|-0.22825199362506018|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.376864536591212|-0.22827618866882035|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.3766252460908195|-0.2282581179456414|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.37624286849361|-0.22822924158114566|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375859591201979|-0.2282002972735932|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.3756565473088695|-0.22818496381915201|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.37549611980064|-0.22817284866586254|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375396421745584|-0.22816531967515388|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375336709948921|-0.22816081036389338|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375237153929404|-0.22815329209941573|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375156087831159|-0.2281471701555084|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375076935395975|-0.22814119272747807|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.374915660861448|-0.22812901360852028|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.374717087849922|-0.22811401778580295|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.374636950000588|-0.22810796594133573|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.374616946737453|-0.2281064553363141|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.374696495352526|-0.22811246268303417|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.374836557441564|-0.22812303988202584|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.374977006033723|-0.2281336462689342|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.37511676048076|-0.22814420023543772|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.3751771958680505|-0.22814876419076316|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375197410421563|-0.22815029075199297|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375197410421563|-0.22815029075199297|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375197410421563|-0.22815029075199297|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375217579288518|-0.22815181386307037|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375217579288518|-0.22815181386307037|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375217579288518|-0.22815181386307037|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375217579288518|-0.22815181386307037|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375217579288518|-0.22815181386307037|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375217579288518|-0.22815181386307037|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375217579288518|-0.22815181386307037|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375217579288518|-0.22815181386307037|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375197382924784|-0.22815028867549764|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375177580411999|-0.22814879323072962|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157336132961|-0.22814726442469074|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.3751372103017525|-0.22814574456358397|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375117261030895|-0.228144238035948|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375117261030895|-0.228144238035948|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375117261030895|-0.228144238035948|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375117261030895|-0.228144238035948|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375117261030895|-0.228144238035948|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375137156673451|-0.22814574051368744|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
5.375157299932117|-0.22814726169087685|0.0|0.0|0.0|-0.0376785093196992|0.9992899128558466|
